,id_org,id_match,MATCH,phone_scaled,last_name_scaled,first_name_scaled,city_scaled,state_scaled,address_1_scaled,address_1_2_scaled,dob_scaled,zip_scaled,similarity
13385,rec-3971-org,rec-3971-dup-2,1,1.0,0.9,0.8,1.0,0.9,0.8,0.0,1.0,1.0,0.611402103467062
21122,rec-8196-org,rec-3971-dup-2,0,0.19999999999999996,0.4,0.5,1.0,0.9,0.30000000000000004,0.0,0.6,0.6,0.1373334270608102
22586,rec-1519-org,rec-3971-dup-2,0,0.09999999999999998,0.19999999999999996,0.30000000000000004,1.0,0.9,0.0,0.0,0.5,0.6,0.13232055602850165
22822,rec-4597-org,rec-3971-dup-2,0,0.0,0.30000000000000004,0.5,1.0,0.7,0.09999999999999998,0.0,0.6,0.6,0.1375535968657808
13281,rec-4090-org,rec-5393-dup-0,0,0.5,0.30000000000000004,0.4,0.19999999999999996,0.7,0.9,0.0,0.4,0.7,0.10031769067459193
25312,rec-5393-org,rec-5393-dup-0,1,1.0,0.8,0.9,0.9,1.0,0.9,0.0,1.0,1.0,0.5262793493076836
13326,rec-8414-org,rec-8414-dup-0,1,1.0,0.9,0.8,0.9,0.9,0.9,0.0,1.0,1.0,0.46640714041033726
13331,rec-336-org,rec-336-dup-0,1,1.0,1.0,0.9,0.8,1.0,0.7,0.0,0.8,1.0,0.7128037152492518
13335,rec-2873-org,rec-2873-dup-1,1,1.0,1.0,1.0,0.7,1.0,0.9,0.0,1.0,1.0,0.6297912320138124
13338,rec-4825-org,rec-7259-dup-0,0,0.19999999999999996,0.19999999999999996,0.6,0.0,0.7,1.0,0.0,0.19999999999999996,0.7,0.14301707975017103
18106,rec-4728-org,rec-7259-dup-0,0,0.30000000000000004,0.4,0.4,0.4,0.7,1.0,0.0,0.19999999999999996,0.6,0.10611881759879208
21692,rec-2622-org,rec-7259-dup-0,0,0.30000000000000004,0.6,0.4,0.6,0.7,1.0,0.0,0.19999999999999996,0.6,0.10439368296560292
24547,rec-7259-org,rec-7259-dup-0,1,1.0,1.0,0.9,0.7,1.0,1.0,0.0,1.0,1.0,0.4952538362938337
27550,rec-3294-org,rec-7259-dup-0,0,0.19999999999999996,0.4,0.5,0.0,0.7,1.0,0.0,0.19999999999999996,0.7,0.12020425515735912
13357,rec-2443-org,rec-2443-dup-1,1,1.0,0.9,0.8,0.9,1.0,0.8,0.0,1.0,1.0,0.5189110138728698
13358,rec-2443-org,rec-2443-dup-0,1,1.0,1.0,0.8,0.9,0.9,0.0,0.0,1.0,1.0,0.5138713001007058
13373,rec-5722-org,rec-7805-dup-1,0,0.0,0.19999999999999996,0.19999999999999996,0.9,0.7,0.0,0.0,0.19999999999999996,0.5,0.11645383409983726
13459,rec-6754-org,rec-7805-dup-1,0,0.30000000000000004,0.7,0.30000000000000004,0.0,1.0,0.7,0.0,0.19999999999999996,0.5,0.10076771782032966
14131,rec-2344-org,rec-7805-dup-1,0,0.19999999999999996,0.19999999999999996,0.30000000000000004,0.9,0.7,0.30000000000000004,0.0,1.0,0.5,0.12725760221781285
17689,rec-1366-org,rec-7805-dup-1,0,0.19999999999999996,0.4,0.30000000000000004,0.9,0.7,0.30000000000000004,0.0,0.19999999999999996,0.6,0.14100843437656854
22614,rec-8950-org,rec-7805-dup-1,0,0.09999999999999998,0.4,0.5,0.09999999999999998,0.7,0.0,0.0,1.0,0.5,0.10400817247241705
24396,rec-7805-org,rec-7805-dup-1,1,0.9,0.9,0.9,0.9,1.0,0.9,0.0,1.0,0.9,0.6936951896760144
25335,rec-7956-org,rec-7805-dup-1,0,0.09999999999999998,0.0,0.30000000000000004,0.9,0.7,0.19999999999999996,0.0,0.19999999999999996,0.6,0.1350857381563533
13386,rec-3971-org,rec-3971-dup-0,1,1.0,0.9,0.9,0.9,0.9,0.6,0.0,1.0,1.0,0.4718401551022551
21125,rec-8196-org,rec-3971-dup-0,0,0.19999999999999996,0.4,0.6,0.9,0.9,0.09999999999999998,0.0,0.6,0.6,0.10440869179673365
22590,rec-1519-org,rec-3971-dup-0,0,0.09999999999999998,0.30000000000000004,0.19999999999999996,0.9,0.9,0.0,0.0,0.5,0.6,0.10363388554648911
13387,rec-3971-org,rec-3971-dup-1,1,1.0,0.7,0.8,0.9,1.0,0.8,0.0,1.0,1.0,0.4387645861470073
21123,rec-8196-org,rec-3971-dup-1,0,0.19999999999999996,0.30000000000000004,0.5,0.9,1.0,0.30000000000000004,0.0,0.6,0.6,0.11871342050117852
22587,rec-1519-org,rec-3971-dup-1,0,0.09999999999999998,0.19999999999999996,0.19999999999999996,0.9,1.0,0.0,0.0,0.5,0.6,0.11364796818910505
13415,rec-8305-org,rec-9356-dup-0,0,0.09999999999999998,0.19999999999999996,1.0,0.30000000000000004,0.7,0.0,0.0,0.5,0.6,0.10178821852106609
14084,rec-555-org,rec-9356-dup-0,0,0.30000000000000004,0.7,1.0,0.19999999999999996,1.0,0.0,0.0,0.5,0.8,0.1130408623723522
18848,rec-1007-org,rec-9356-dup-0,0,0.19999999999999996,0.6,1.0,0.0,0.7,0.4,0.0,0.6,0.6,0.11052540215425254
23137,rec-9356-org,rec-9356-dup-0,1,1.0,1.0,1.0,0.9,1.0,1.0,0.0,0.8,1.0,0.9050818307141929
28127,rec-2740-org,rec-9356-dup-0,0,0.0,0.4,1.0,0.30000000000000004,1.0,0.0,0.0,0.6,0.7,0.10492772784527116
13416,rec-4459-org,rec-4459-dup-2,1,1.0,0.7,1.0,0.8,1.0,1.0,0.0,1.0,1.0,0.6306014816637387
13418,rec-4459-org,rec-4459-dup-1,1,1.0,0.8,0.8,0.9,1.0,0.6,0.0,1.0,1.0,0.39195544196139037
13430,rec-2340-org,rec-2340-dup-2,1,1.0,0.9,0.8,0.7,1.0,0.8,0.0,1.0,1.0,0.5338992445747295
13431,rec-2340-org,rec-2340-dup-1,1,1.0,0.9,0.9,0.6,0.8,0.8,0.0,1.0,1.0,0.46977816731645083
13432,rec-4599-org,rec-8879-dup-1,0,0.30000000000000004,0.7,0.30000000000000004,1.0,1.0,0.0,0.0,0.19999999999999996,0.7,0.21987610160708634
16240,rec-8482-org,rec-8879-dup-1,0,0.4,0.5,0.6,1.0,1.0,0.0,0.0,0.19999999999999996,0.6,0.2295792532262734
27287,rec-8879-org,rec-8879-dup-1,1,1.0,0.7,0.30000000000000004,1.0,1.0,0.0,0.0,0.19999999999999996,1.0,0.498676326669206
13441,rec-5317-org,rec-5317-dup-0,1,1.0,1.0,0.9,0.9,1.0,0.7,0.0,1.0,1.0,0.5446404093098745
13465,rec-9173-org,rec-9173-dup-1,1,1.0,0.9,1.0,0.7,1.0,1.0,0.0,0.8,1.0,0.8136475439583744
14212,rec-2719-org,rec-9173-dup-1,0,0.19999999999999996,0.30000000000000004,0.5,0.0,0.8,1.0,0.0,0.6,0.7,0.1713902659441704
15643,rec-9474-org,rec-9173-dup-1,0,0.09999999999999998,0.30000000000000004,0.5,0.19999999999999996,0.7,1.0,0.0,0.4,0.6,0.19187608520635752
27143,rec-6859-org,rec-9173-dup-1,0,0.09999999999999998,0.09999999999999998,0.4,0.19999999999999996,1.0,1.0,0.0,0.5,0.6,0.1772263392018682
28074,rec-6725-org,rec-9173-dup-1,0,0.09999999999999998,0.09999999999999998,0.4,0.09999999999999998,0.7,1.0,0.0,0.6,0.6,0.15296633279259284
13468,rec-9173-org,rec-6725-dup-1,0,0.09999999999999998,0.09999999999999998,0.30000000000000004,0.19999999999999996,0.7,0.8,0.0,0.7,0.6,0.1138755832686249
14214,rec-2719-org,rec-6725-dup-1,0,0.19999999999999996,0.09999999999999998,0.4,0.0,0.8,0.8,0.0,0.6,0.6,0.12232965724034454
15644,rec-9474-org,rec-6725-dup-1,0,0.0,0.0,0.30000000000000004,0.19999999999999996,0.7,0.8,0.0,0.5,0.7,0.1402158952492491
27144,rec-6859-org,rec-6725-dup-1,0,0.0,0.09999999999999998,0.5,0.0,0.7,0.8,0.0,0.7,0.6,0.12649514958794536
28072,rec-6725-org,rec-6725-dup-1,1,1.0,0.8,0.8,1.0,1.0,0.8,0.0,1.0,1.0,0.7625612924842228
13475,rec-9641-org,rec-779-dup-0,0,0.30000000000000004,0.5,0.8,0.0,0.7,0.9,0.0,0.30000000000000004,0.6,0.11076188766412177
16013,rec-779-org,rec-779-dup-0,1,1.0,0.8,1.0,0.8,0.9,0.9,0.0,1.0,1.0,0.5432359460938704
13478,rec-8200-org,rec-4336-dup-0,0,0.19999999999999996,0.30000000000000004,0.09999999999999998,1.0,0.9,0.4,0.0,0.6,0.7,0.14684989969014844
18916,rec-4336-org,rec-4336-dup-0,1,1.0,1.0,0.6,1.0,0.9,1.0,0.0,1.0,1.0,0.70779180553544
13498,rec-3687-org,rec-7103-dup-0,0,0.09999999999999998,0.30000000000000004,0.6,0.19999999999999996,1.0,0.0,0.0,0.5,1.0,0.10055975959446835
14623,rec-7103-org,rec-7103-dup-0,1,1.0,1.0,1.0,0.8,1.0,0.8,0.0,0.9,1.0,0.8004580037805484
16998,rec-5490-org,rec-7103-dup-0,0,0.30000000000000004,0.8,0.19999999999999996,0.8,1.0,0.0,0.0,0.19999999999999996,0.7,0.10938420550226591
26613,rec-9858-org,rec-7103-dup-0,0,0.09999999999999998,0.30000000000000004,0.30000000000000004,0.0,0.7,0.4,0.0,0.5,1.0,0.10313840276521041
13505,rec-9813-org,rec-5586-dup-2,0,0.19999999999999996,0.09999999999999998,0.5,0.0,0.7,0.9,0.0,0.6,0.7,0.10311482763553109
18957,rec-5586-org,rec-5586-dup-2,1,0.8,0.8,1.0,0.9,0.9,0.9,0.0,1.0,0.9,0.5029794551663275
13507,rec-1514-org,rec-1514-dup-0,1,0.9,0.9,0.8,0.7,1.0,0.9,0.0,0.9,1.0,0.5283577882446735
13517,rec-142-org,rec-142-dup-2,1,1.0,0.7,0.9,0.9,1.0,0.7,0.0,1.0,1.0,0.5186538640337754
13520,rec-5289-org,rec-5289-dup-0,1,1.0,0.7,1.0,1.0,1.0,0.8,0.0,1.0,0.9,0.4794925909268347
13545,rec-9588-org,rec-4531-dup-0,0,0.19999999999999996,0.5,0.30000000000000004,0.0,0.7,0.09999999999999998,0.0,0.4,0.6,0.11140034969838565
20259,rec-4531-org,rec-4531-dup-0,1,1.0,0.9,0.8,0.9,1.0,0.8,0.19999999999999996,1.0,1.0,0.45655090066736526
13546,rec-9588-org,rec-2914-dup-1,0,0.19999999999999996,0.4,1.0,0.0,1.0,0.09999999999999998,0.0,0.19999999999999996,0.9,0.11068936034220733
19229,rec-9472-org,rec-2914-dup-1,0,0.09999999999999998,0.5,0.4,0.09999999999999998,0.7,1.0,0.0,1.0,0.7,0.2185393630891227
22340,rec-2914-org,rec-2914-dup-1,1,0.09999999999999998,0.8,1.0,0.0,1.0,1.0,0.0,1.0,0.8,0.3485654264155622
25022,rec-2981-org,rec-2914-dup-1,0,0.19999999999999996,0.4,0.30000000000000004,1.0,1.0,0.19999999999999996,0.0,0.19999999999999996,0.7,0.1560998809936094
25042,rec-8238-org,rec-2914-dup-1,0,0.0,0.19999999999999996,1.0,0.09999999999999998,1.0,0.0,0.0,0.19999999999999996,0.7,0.10756739280347054
26147,rec-1789-org,rec-2914-dup-1,0,0.0,0.4,0.19999999999999996,1.0,0.7,0.0,1.0,1.0,0.7,0.1396492814951385
13552,rec-2373-org,rec-2401-dup-0,0,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.0,0.7,0.0,0.0,1.0,0.6,0.10393559427552365
19235,rec-2401-org,rec-2401-dup-0,1,1.0,0.9,0.8,1.0,0.9,0.8,0.0,1.0,1.0,0.5473793254264216
21106,rec-2958-org,rec-2401-dup-0,0,0.0,0.7,0.19999999999999996,0.09999999999999998,0.7,0.0,0.0,0.19999999999999996,0.6,0.10096535925137838
21676,rec-4231-org,rec-2401-dup-0,0,0.0,0.30000000000000004,0.30000000000000004,1.0,0.9,0.0,1.0,0.19999999999999996,0.6,0.11314864700602727
13557,rec-229-org,rec-1654-dup-0,0,0.19999999999999996,0.6,1.0,0.30000000000000004,1.0,0.0,0.0,0.4,0.6,0.15516244878985314
16848,rec-1654-org,rec-1654-dup-0,1,1.0,0.9,1.0,0.9,1.0,0.7,0.09999999999999998,1.0,1.0,0.6316616717501493
23156,rec-2238-org,rec-1654-dup-0,0,0.4,0.5,0.5,0.6,1.0,0.0,0.0,0.4,0.6,0.11124244426789615
13580,rec-6099-org,rec-3810-dup-0,0,0.30000000000000004,0.09999999999999998,1.0,0.19999999999999996,0.7,0.0,0.0,0.6,0.7,0.10017132159546863
19104,rec-3891-org,rec-3810-dup-0,0,0.19999999999999996,0.4,0.5,0.0,1.0,0.9,0.0,0.19999999999999996,0.7,0.10555895231656602
24842,rec-1468-org,rec-3810-dup-0,0,0.09999999999999998,0.5,0.4,0.0,1.0,0.9,0.0,0.5,0.6,0.1106527796030493
28398,rec-3810-org,rec-3810-dup-0,1,1.0,1.0,0.5,0.8,1.0,0.9,0.0,0.9,0.6,0.4939702104996254
13590,rec-5279-org,rec-6868-dup-0,0,0.09999999999999998,0.30000000000000004,0.19999999999999996,0.4,1.0,0.0,0.0,0.30000000000000004,0.6,0.156431903559842
16941,rec-6868-org,rec-6868-dup-0,1,1.0,1.0,1.0,0.9,1.0,0.0,0.0,0.7,1.0,0.6977855229075206
17759,rec-6150-org,rec-6868-dup-0,0,0.0,0.6,0.8,0.19999999999999996,0.7,0.0,0.0,0.4,0.6,0.1268027743882803
19637,rec-2760-org,rec-6868-dup-0,0,0.19999999999999996,0.6,0.5,0.19999999999999996,0.7,0.0,0.0,0.5,0.6,0.10734111103315327
22200,rec-2021-org,rec-6868-dup-0,0,0.09999999999999998,0.0,0.7,0.30000000000000004,0.7,0.0,0.0,0.6,0.6,0.12369578194410405
23351,rec-3962-org,rec-6868-dup-0,0,0.4,1.0,1.0,0.4,1.0,0.0,0.0,0.5,0.6,0.13584171317209834
25336,rec-7956-org,rec-6868-dup-0,0,0.0,0.0,0.6,0.0,0.7,0.0,0.0,0.5,0.6,0.10798810185177067
26500,rec-6800-org,rec-6868-dup-0,0,0.0,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.7,0.0,0.0,0.7,0.8,0.11366385308005399
13606,rec-4188-org,rec-4188-dup-2,1,1.0,0.9,0.9,0.9,1.0,0.9,0.0,1.0,1.0,0.6816958318321704
27922,rec-6195-org,rec-4188-dup-2,0,0.6,0.30000000000000004,0.4,0.19999999999999996,0.7,0.5,0.0,0.6,0.9,0.10441565236086352
29195,rec-7436-org,rec-4188-dup-2,0,0.30000000000000004,0.30000000000000004,0.6,0.0,0.7,0.9,0.0,0.6,0.7,0.10705467724235534
13607,rec-4188-org,rec-4188-dup-1,1,1.0,0.7,0.9,0.8,0.9,0.7,0.0,1.0,1.0,0.5216016518362641
13609,rec-4188-org,rec-7436-dup-1,0,0.30000000000000004,0.30000000000000004,0.5,0.0,0.7,1.0,0.0,0.6,0.7,0.14149162087338488
14605,rec-924-org,rec-7436-dup-1,0,0.6,0.19999999999999996,0.4,0.0,0.7,0.6,0.0,0.5,0.7,0.11144398830679249
16467,rec-5741-org,rec-7436-dup-1,0,0.19999999999999996,0.4,0.5,0.0,1.0,0.5,0.0,0.5,1.0,0.1032278457193179
20731,rec-6393-org,rec-7436-dup-1,0,0.09999999999999998,1.0,0.4,0.0,0.7,0.0,0.0,0.5,0.8,0.11813226841729711
21804,rec-3497-org,rec-7436-dup-1,0,0.0,0.19999999999999996,0.4,0.9,0.7,0.09999999999999998,0.0,0.6,0.6,0.17241580428434292
24292,rec-8046-org,rec-7436-dup-1,0,0.0,1.0,0.5,0.0,0.8,0.0,0.0,0.6,0.6,0.13025095028530478
25058,rec-8806-org,rec-7436-dup-1,0,0.19999999999999996,0.4,0.4,0.9,0.7,0.0,0.0,0.4,0.8,0.17517912312038353
29192,rec-7436-org,rec-7436-dup-1,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.6785567142261238
13614,rec-9149-org,rec-9149-dup-0,1,1.0,0.8,0.9,1.0,1.0,1.0,1.0,0.8,1.0,0.8013062809849212
13615,rec-9149-org,rec-9149-dup-1,1,1.0,0.8,1.0,0.8,1.0,1.0,1.0,1.0,0.9,0.5016651782162667
25348,rec-2531-org,rec-9149-dup-1,0,0.0,0.09999999999999998,0.19999999999999996,0.19999999999999996,1.0,0.0,0.0,0.5,0.9,0.10325990573722098
13634,rec-7499-org,rec-3071-dup-0,0,0.0,0.30000000000000004,0.19999999999999996,0.0,0.7,1.0,0.09999999999999998,0.5,0.6,0.11757926521000002
27835,rec-3071-org,rec-3071-dup-0,1,1.0,1.0,0.6,0.7,1.0,1.0,0.09999999999999998,1.0,1.0,0.5347077928323715
13651,rec-8054-org,rec-8054-dup-2,1,1.0,0.8,0.9,0.9,1.0,0.7,0.0,1.0,1.0,0.46218934857552235
13652,rec-8054-org,rec-8054-dup-0,1,1.0,0.7,0.7,0.8,0.9,0.8,0.0,1.0,1.0,0.4564669549830355
13656,rec-5829-org,rec-6058-dup-0,0,0.30000000000000004,0.09999999999999998,0.6,1.0,1.0,0.0,0.0,0.6,0.7,0.15975306563137975
22898,rec-6058-org,rec-6058-dup-0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.9,0.7689874815302099
13661,rec-8814-org,rec-618-dup-0,0,0.0,0.4,0.30000000000000004,0.0,0.7,0.8,0.0,0.19999999999999996,0.7,0.16832173518420418
15245,rec-618-org,rec-618-dup-0,1,0.9,0.9,0.8,1.0,1.0,0.8,0.0,1.0,1.0,0.772435571094555
18850,rec-1998-org,rec-618-dup-0,0,0.30000000000000004,0.5,0.4,1.0,1.0,0.0,0.0,0.19999999999999996,0.6,0.12117591341510463
23783,rec-7775-org,rec-618-dup-0,0,0.19999999999999996,0.5,0.4,0.30000000000000004,1.0,0.8,0.0,0.19999999999999996,0.6,0.1590461646759049
13672,rec-4657-org,rec-4735-dup-0,0,0.09999999999999998,0.4,0.5,0.09999999999999998,0.7,1.0,0.0,0.19999999999999996,0.6,0.1583809240971189
14325,rec-3570-org,rec-4735-dup-0,0,0.30000000000000004,0.6,0.19999999999999996,0.19999999999999996,0.7,1.0,0.0,0.6,0.6,0.1624174651277139
23619,rec-4735-org,rec-4735-dup-0,1,0.9,1.0,1.0,0.6,1.0,1.0,0.0,1.0,0.8,0.6283608707509895
13675,rec-4412-org,rec-4412-dup-0,1,1.0,1.0,0.30000000000000004,1.0,1.0,0.0,0.0,1.0,1.0,0.5462238527336766
26721,rec-4015-org,rec-4412-dup-0,0,0.09999999999999998,0.6,0.19999999999999996,0.30000000000000004,0.7,0.9,0.0,0.7,0.6,0.10747959363856467
13701,rec-1635-org,rec-3126-dup-0,0,0.0,0.5,0.30000000000000004,0.09999999999999998,1.0,0.8,0.0,0.5,0.6,0.11544303152154221
13918,rec-3954-org,rec-3126-dup-0,0,0.19999999999999996,0.7,0.30000000000000004,0.09999999999999998,0.8,0.8,0.0,0.4,0.6,0.10511264547265907
16117,rec-40-org,rec-3126-dup-0,0,0.0,0.6,0.30000000000000004,0.19999999999999996,0.7,0.8,0.0,0.6,0.7,0.12541151058504396
17513,rec-2124-org,rec-3126-dup-0,0,0.19999999999999996,0.6,0.19999999999999996,0.19999999999999996,0.7,0.8,0.0,0.5,0.6,0.10254256326521027
20835,rec-3126-org,rec-3126-dup-0,1,1.0,0.9,0.9,0.9,1.0,0.0,0.0,1.0,0.9,0.4134668733863811
13708,rec-9141-org,rec-9141-dup-2,1,1.0,1.0,0.5,1.0,1.0,0.8,0.0,0.19999999999999996,1.0,0.7745984044288774
13853,rec-9298-org,rec-9141-dup-2,0,0.30000000000000004,0.4,0.5,0.9,1.0,0.0,0.0,1.0,0.6,0.15900413911979897
25875,rec-2574-org,rec-9141-dup-2,0,0.4,0.30000000000000004,1.0,0.6,1.0,0.0,0.0,0.19999999999999996,0.7,0.11014387764444657
27706,rec-8567-org,rec-9141-dup-2,0,0.30000000000000004,0.30000000000000004,0.4,0.0,1.0,0.8,0.0,0.19999999999999996,0.9,0.12252880502437502
13715,rec-2683-org,rec-2683-dup-1,1,1.0,0.7,0.9,0.7,1.0,0.8,0.0,1.0,1.0,0.49618931572113223
28107,rec-3218-org,rec-2683-dup-1,0,0.19999999999999996,0.7,0.19999999999999996,0.8,0.8,0.0,0.0,0.7,0.6,0.11523038420318288
13725,rec-4228-org,rec-8358-dup-0,0,0.4,0.09999999999999998,0.4,0.0,1.0,0.4,0.0,0.19999999999999996,1.0,0.10015196838379076
20462,rec-8358-org,rec-8358-dup-0,1,1.0,0.8,0.9,1.0,1.0,0.9,0.0,1.0,1.0,0.7871009162438964
25524,rec-3608-org,rec-8358-dup-0,0,0.19999999999999996,0.30000000000000004,0.4,0.0,1.0,0.9,0.0,0.5,0.9,0.11285097295550216
13726,rec-6325-org,rec-6325-dup-0,1,1.0,1.0,1.0,0.7,1.0,0.7,0.0,0.8,0.9,0.7733003826642498
25725,rec-8115-org,rec-6325-dup-0,0,0.4,1.0,0.30000000000000004,0.19999999999999996,0.7,0.0,1.0,0.6,0.7,0.10974896470611287
13727,rec-6325-org,rec-6325-dup-1,1,1.0,0.6,0.9,1.0,1.0,0.6,0.0,1.0,1.0,0.5832914131824803
13740,rec-6724-org,rec-3092-dup-1,0,0.19999999999999996,0.5,0.4,0.0,0.8,0.09999999999999998,0.0,0.30000000000000004,0.8,0.10622631223086183
20802,rec-3092-org,rec-3092-dup-1,1,1.0,0.9,1.0,0.9,1.0,0.6,0.0,0.9,1.0,0.713691192846748
13744,rec-6578-org,rec-6578-dup-1,1,0.9,1.0,1.0,0.6,0.8,0.8,0.0,1.0,1.0,0.542105353306613
13756,rec-4856-org,rec-4856-dup-0,1,1.0,1.0,0.8,0.8,1.0,0.5,0.0,1.0,1.0,0.5828816406778189
13760,rec-4856-org,rec-3027-dup-0,0,0.30000000000000004,0.19999999999999996,0.19999999999999996,0.0,1.0,0.5,0.0,0.6,0.6,0.1056590177342726
15229,rec-3027-org,rec-3027-dup-0,1,1.0,0.9,0.9,0.9,1.0,1.0,0.0,1.0,0.8,0.6898586525290353
19673,rec-7166-org,rec-3027-dup-0,0,0.0,0.09999999999999998,0.5,0.0,0.7,1.0,0.0,0.6,0.7,0.10447294827773833
25027,rec-3619-org,rec-3027-dup-0,0,0.19999999999999996,0.30000000000000004,0.30000000000000004,0.5,0.7,1.0,0.0,0.5,0.6,0.14005941280260192
28384,rec-2205-org,rec-3027-dup-0,0,0.09999999999999998,0.19999999999999996,0.7,0.19999999999999996,0.7,1.0,0.0,0.5,0.6,0.10358389468887226
29167,rec-3974-org,rec-3027-dup-0,0,0.19999999999999996,0.0,0.7,0.19999999999999996,0.7,1.0,0.0,0.4,0.7,0.10645781644974708
13762,rec-4856-org,rec-2205-dup-0,0,0.09999999999999998,0.6,0.30000000000000004,0.0,0.6,0.30000000000000004,0.0,0.6,0.6,0.10357525399034209
28383,rec-2205-org,rec-2205-dup-0,1,1.0,0.9,0.9,0.9,0.9,0.8,0.0,1.0,1.0,0.680192220975922
29165,rec-3974-org,rec-2205-dup-0,0,0.0,0.30000000000000004,0.9,0.19999999999999996,0.6,0.8,0.0,0.7,0.7,0.1160324973963644
13775,rec-8993-org,rec-8993-dup-1,1,1.0,1.0,0.8,1.0,1.0,1.0,0.09999999999999998,0.8,1.0,0.876171553323489
27461,rec-1566-org,rec-8993-dup-1,0,0.30000000000000004,0.30000000000000004,0.0,0.19999999999999996,0.7,0.0,0.0,0.5,0.7,0.10003559026215608
29096,rec-197-org,rec-8993-dup-1,0,0.30000000000000004,0.6,0.5,1.0,1.0,0.0,0.0,0.6,0.7,0.18267380076432763
29270,rec-9370-org,rec-8993-dup-1,0,0.19999999999999996,0.30000000000000004,0.5,0.0,0.7,0.8,0.0,0.4,0.6,0.13658827977096083
13776,rec-8993-org,rec-8993-dup-0,1,1.0,0.6,0.7,1.0,0.9,1.0,0.09999999999999998,1.0,1.0,0.7219914467362074
25117,rec-6036-org,rec-8993-dup-0,0,0.19999999999999996,0.5,0.4,0.4,0.7,0.0,0.0,0.7,0.6,0.10417515304514716
27458,rec-1566-org,rec-8993-dup-0,0,0.30000000000000004,0.4,0.0,0.19999999999999996,0.8,0.0,0.0,0.5,0.7,0.11480142737331427
29097,rec-197-org,rec-8993-dup-0,0,0.30000000000000004,0.6,0.5,1.0,0.9,0.0,0.0,0.6,0.7,0.16959982881681143
29271,rec-9370-org,rec-8993-dup-0,0,0.19999999999999996,0.4,0.5,0.0,0.8,0.8,0.0,0.5,0.6,0.13293250743886473
13779,rec-1824-org,rec-8539-dup-0,0,0.30000000000000004,0.5,0.4,0.30000000000000004,0.7,0.9,0.0,0.6,0.6,0.17601950792151153
26794,rec-8539-org,rec-8539-dup-0,1,1.0,1.0,0.9,0.8,1.0,0.9,0.0,1.0,0.9,0.7145534926440851
13794,rec-7155-org,rec-6133-dup-0,0,0.09999999999999998,0.0,0.7,1.0,1.0,0.0,0.0,0.6,0.7,0.13576528699577212
23989,rec-6133-org,rec-6133-dup-0,1,1.0,0.7,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.6729741114632759
13810,rec-8616-org,rec-8616-dup-1,1,0.9,1.0,0.8,0.9,1.0,0.8,0.0,0.9,1.0,0.6357984966019598
16136,rec-1207-org,rec-8616-dup-1,0,0.4,0.30000000000000004,0.5,0.19999999999999996,0.7,0.8,0.0,0.5,0.6,0.10127021173662717
18395,rec-7189-org,rec-8616-dup-1,0,0.4,0.30000000000000004,0.4,0.0,1.0,0.19999999999999996,0.0,0.4,0.7,0.10114695411624015
26525,rec-9376-org,rec-8616-dup-1,0,0.30000000000000004,0.30000000000000004,0.5,0.19999999999999996,0.7,0.8,0.0,0.4,0.7,0.11309657028494453
13812,rec-8037-org,rec-9650-dup-0,0,0.09999999999999998,1.0,0.4,0.5,0.7,0.0,0.0,0.4,0.6,0.11776401634801843
26680,rec-9650-org,rec-9650-dup-0,1,0.8,1.0,0.6,1.0,1.0,0.9,0.0,0.9,0.9,0.6692392531185067
13813,rec-8037-org,rec-9650-dup-1,0,0.09999999999999998,1.0,0.6,0.5,0.7,0.0,0.0,0.5,0.6,0.11680905719259321
26679,rec-9650-org,rec-9650-dup-1,1,1.0,1.0,0.9,1.0,0.8,0.8,0.0,1.0,0.7,0.7615766082942945
13815,rec-1038-org,rec-1038-dup-0,1,1.0,0.9,0.8,0.7,1.0,0.8,0.0,1.0,1.0,0.40022784687406476
13826,rec-354-org,rec-354-dup-1,1,1.0,1.0,0.9,1.0,1.0,0.7,0.0,0.9,1.0,0.9109789313215625
25096,rec-2554-org,rec-354-dup-1,0,0.0,0.5,0.30000000000000004,1.0,0.7,0.0,0.0,0.5,0.7,0.11918411911083611
28069,rec-2459-org,rec-354-dup-1,0,0.4,0.5,0.4,0.19999999999999996,1.0,0.7,0.0,0.5,0.8,0.12343094882928733
13835,rec-5364-org,rec-5364-dup-1,1,1.0,0.9,1.0,0.7,1.0,0.8,0.0,1.0,1.0,0.6914970380148789
13951,rec-9567-org,rec-5364-dup-1,0,0.4,0.19999999999999996,0.30000000000000004,0.30000000000000004,0.7,0.0,0.0,0.7,0.7,0.1023697098550545
13837,rec-5364-org,rec-5364-dup-2,1,1.0,0.8,0.8,0.8,1.0,0.7,0.0,1.0,1.0,0.4557923038684318
13852,rec-9298-org,rec-8074-dup-0,0,0.09999999999999998,0.09999999999999998,0.6,0.0,0.7,0.8,0.0,0.19999999999999996,0.7,0.1616861037611583
24828,rec-6877-org,rec-8074-dup-0,0,0.0,0.0,0.4,0.0,0.9,0.8,0.0,0.6,0.7,0.15630599156847733
27315,rec-8074-org,rec-8074-dup-0,1,1.0,0.8,0.8,0.7,1.0,0.8,0.0,1.0,1.0,0.6186180568081864
